list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
35	Liver	81	1064	8750	366	9814	1.52059540673696e-10	ASS1; PNKD; DGAT2; TCIM; NA; GADD45G; IL32; PALM3; AKR1C2; GADD45B; ; ALDH2; PNPO; SMCO4; VAMP8; TMEM208; YIF1A; TMEM150A; SYT12; NUPR1; AGFG2; SLC25A38; ANGPTL4; IGFBP4; NUDT16L1; SRPRB; GCAT; PHYH; GCHFR; AKR1C3; IFITM10; CEBPB; MT1X; ETNK2; NAGLU; STEAP3; CRELD2; CYP4F12; BLVRB; MPC1; FLVCR2; DCXR; MFSD3; TYMP; SELENBP1; MGST1; NNMT; TM7SF2; TMEM141; RBCK1; MVD; GALR3; HM13; LDHD; CXXC5; COMTD1; NR2F6; APMAP; FTL; MT2A; ALDH6A1; RCL1; AKR1C1; GMPPA; SDC4; DGCR6L; SEC61A1; OCEL1; ICAM3; MFSD2A; HPN; GCDH; RASD1; TPST1; LACTB; AGT; FASN; STARD10; ABLIM3; SIL1; LY6E	8.05915565570587e-09
36	Lung	88	1271	8543	366	9814	2.68118322820099e-09	SFTPB; PNKD; THEMIS2; SFTPC; TCIM; NA; IL32; C5orf38; ZNF467; FAM177A1; FSTL3; GADD45B; ; C16orf89; ARRDC2; CCL20; PLXNA2; KRT7; HPCAL1; SFTA2; CXCL1; MSLN; VAMP8; TMEM104; TMEM150A; VAMP5; SLC39A7; MACROD2; IL27RA; BMP2; CTSD; TREM1; RP1; GCHFR; CEBPB; HOPX; F2RL3; UVSSA; ARRDC1; NAGLU; PIM3; EXOC3L1; BLVRA; SYS1; TCN2; ZFP36L2; VIPR1; BLVRB; FLVCR2; SPTSSA; RNF135; TYMP; SUSD2; PTPRM; EFNB2; SLC7A7; GPR153; SUMF2; CFLAR; HM13; CSF2; TNFAIP2; CEP70; CXCL3; MACC1; FTL; PAG1; CHFR; ADGRE5; PDGFB; OTULINL; SARS1; PTGER1; SDC4; SCNN1A; SEC61A1; CPAMD8; MFSD2A; ECE1; EMP2; KLF6; ADAM15; LACTB; NEDD9; LINC01644; LY6E; ALOX15B; SCNN1G	7.10513555473262e-08
48	Stomach	87	1395	8419	366	9814	4.52158290654744e-07	PNKD; MISP3; NA; PALM3; AKR1C2; C5orf38; ZNF467; ; C16orf89; SMCO4; VAMP8; TMEM208; YIF1A; NFKBIL1; SCNN1B; TMEM150A; SLC39A7; BMP2; SURF1; SLC25A38; JTB; PWWP2B; SRPRB; SPDEF; RP1; SMARCD2; AKR1C3; HMOX2; UVSSA; C15orf65; ARRDC1; ATG101; NAGLU; PIM3; STX5; PLLP; STEAP3; CRELD2; SYS1; BLVRB; DCXR; CCPG1; PFKFB2; SELENBP1; TTC39A; TPRN; TENT5A; TMEM141; SUMF2; HM13; LDHD; CXCL3; COMTD1; NR2F6; MPV17L2; ZMYND19; PGC; YKT6; TFCP2L1; ATP6V0B; AKR1C1; SARS1; PTGER1; GMPPA; SDC4; PDGFA; PUSL1; CASZ1; SCNN1A; SEC61A1; OCEL1; DOK4; NAXE; HPN; DEPTOR; PEX16; HTR3A; GCDH; GPR89A; STARD10; PRSS8; LINC01644; SIL1; SNHG8; TMED3; PRR15L; SCNN1G	7.98812980156714e-06
41	Pancreas	46	589	9225	366	9814	1.26566805780345e-06	NA; IL32; PALM3; KRT86; ; CLDN3; PLXNA2; GJC3; VAMP8; SYT8; TMEM150A; NUPR1; PWWP2B; SRPRB; MYO3B; GCAT; MT1X; CHPF; ABHD11; C15orf65; MYBPH; DPEP1; STEAP3; CRELD2; TM7SF2; TPRN; GALR3; HM13; COMTD1; MACC1; RCL1; OTULINL; PDGFA; RWDD2A; SEC61A1; HPN; HTR3A; SRM; STARD10; SYBU; PRSS8; SIL1; SNHG8; TMED3; PEX6; PRR15L	1.67701017658957e-05
34	Kidney_Cortex	79	1273	8541	366	9814	2.1977190903244e-06	ASS1; PNKD; TCIM; MISP3; NA; IL32; PALM3; C5orf38; ZNF467; S100A5; ; TBC1D16; RASSF4; PNPO; SMCO4; VAMP8; TMEM208; TMEM150A; B4GALT7; SURF1; JTB; CTSD; NUDT16L1; MYO3B; FGF9; PHYH; GCHFR; HMOX2; ETNK2; ABHD11; C15orf65; ARRDC1; NAGLU; PIM3; TLCD1; TMEM147; DPEP1; MGST3; SYS1; TCN2; MPC1; DCXR; MFSD3; RNF135; TTC39A; SLC7A7; TMEM141; SUMF2; COMMD7; GLRX; LDHD; TNFAIP2; CXXC5; COMTD1; NR2F6; MACC1; ZDHHC24; MPV17L2; FTL; SUCLG1; TFCP2L1; ATP6V0B; ALDH6A1; PTGER1; SDC4; SCNN1A; OCEL1; DOK4; NAXE; CPAMD8; HPN; DEPTOR; BNIP1; RASD1; NDUFS8; PRSS8; TMEM186; NINJ1; SCNN1G	2.32958223574386e-05
37	Minor_Salivary_Gland	77	1283	8531	366	9814	1.07062760464442e-05	ASS1; TFF3; TCIM; MISP3; NA; C5orf38; ; CLDN3; MGLL; ARRDC2; SLPI; KRT7; SMCO4; GJC3; MSLN; VAMP8; TMEM208; SYT8; SCNN1B; ASAP3; SLC39A7; LRRC26; AGFG2; JTB; CTSD; SPRR1B; SRPRB; S100A14; SPDEF; SMARCD2; ST3GAL4; ABHD11; UVSSA; C15orf65; ARRDC1; ATG101; NAGLU; PIM3; MYBPH; STX5; TLCD1; SECTM1; STEAP3; PYGB; SPTSSA; MFSD3; CCPG1; TOM1; TYMP; TENT5A; SUMF2; HM13; TNFAIP2; PTPRU; COMTD1; NR2F6; MACC1; TRIM16; TFCP2L1; GMPPA; SDC4; PUSL1; CASZ1; SCNN1A; SEC61A1; DEPTOR; HTR3A; RASD1; IVL; SPRR1A; STARD10; PRSS8; LINC01644; TMED3; PRR15L; SCNN1G; GNPTAB	9.45721050769235e-05
32	Heart_Atrial_Appendage	68	1173	8641	366	9814	0.000116809946253401	ATOH8; SYNPO; TCIM; NA; GADD45G; IL32; MYBPHL; KLHDC8B; CRIP2; FSTL3; GADD45B; ; CCDC80; ALDH2; SMCO4; CXCL1; PLEKHF1; CRY2; CLGN; VAMP5; SLC39A7; TMEM245; VSTM2L; CTSD; NUDT16L1; GCAT; FGF9; CCDC107; PHYH; YAF2; CHPF; HMOX2; ST3GAL4; RGS9BP; CRELD1; MGST3; PYGB; MPC1; NDUFB9; PTGES2; TM7SF2; TENT5A; GPR153; TMEM141; CFLAR; LDHD; CXCL3; SUCLG1; TRIM16L; PDGFB; AKR1C1; CDKN2AIPNL; CISD1; JMJD6; NAXE; FIS1; ECE1; MRPL33; AGT; NDUFS8; ABLIM3; DMAC1; EIF2B3; PALLD; TACC2; TNNC1; CCDC69; SNTA1	0.000884418164490035
33	Heart_Left_Ventricle	75	1346	8468	366	9814	0.000174418358586813	SYNPO; TCIM; NA; GADD45G; IL32; KLHDC8B; CRIP2; FAM177A1; FSTL3; ; SMCO4; PLEKHF1; CRY2; CLGN; IL27RA; TMEM245; SURF1; CTSD; NUDT16L1; GCAT; FGF9; PHYH; YAF2; CHPF; HMOX2; ST3GAL4; C15orf65; IPO13; RGS9BP; EMC8; TMEM147; CRELD1; MGST3; PYGB; BLVRB; MPC1; NDUFB9; NBAS; PTGES2; PFKFB2; TTC39A; PTPRM; TM7SF2; TENT5A; CFLAR; COMMD7; LDHD; COMTD1; NR2F6; MPV17L2; SUCLG1; PDGFB; CDKN2AIPNL; CISD1; JMJD6; CASZ1; NAXE; CPAMD8; FIS1; NUDT16; URB1-AS1; GCDH; MRPL33; LACTB; AGT; NDUFS8; ABLIM3; DMAC1; EIF2B3; TMEM186; PALLD; TACC2; TNNC1; CCDC69; SNTA1	0.00115552162563764
45	Skin_Sun_Exposed_.Lower_leg.	64	1203	8611	366	9814	0.00188162482348158	DGAT2; TENT5B; NA; C5orf38; KRT86; ; ADGRF4; DLGAP4; NR1D1; MAB21L4; VAMP8; SYT8; SCNN1B; ARL4A; CRY2; ASAP3; AGFG2; BMP2; SPRR1B; S100A14; SMARCD2; MT1X; HOPX; ATG101; PIM3; STX5; PLLP; TLCD1; TMEM147; CYP4F12; ZFP36L2; CTNNBIP1; RNF135; TOM1; SUSD2; TM7SF2; MED8; OSBPL6; MACC1; TRIM16; ZMYND19; TFCP2L1; SDC4; PUSL1; ZNF398; CASZ1; SFN; SCNN1A; DOK4; MFSD2A; EMP2; KLF6; IVL; ADAM15; PRSS8; SNHG8; TMED3; TACC2; RAB40C; TBC1D10A; ALOX15B; GPR1; OR7C1; SCNN1G	0.0110806795160582
44	Skin_Not_Sun_Exposed_.Suprapubic.	61	1210	8604	366	9814	0.00804534267928364	DGAT2; TENT5B; NA; C5orf38; KRT86; ; ADGRF4; NR1D1; MAB21L4; VAMP8; SYT8; SCNN1B; ARL4A; ASAP3; AGFG2; BMP2; SPRR1B; S100A14; SMARCD2; MT1X; HOPX; ATG101; PIM3; PLLP; TLCD1; TMEM147; CYP4F12; ZFP36L2; CTNNBIP1; RNF135; TOM1; SUSD2; TM7SF2; MVD; OSBPL6; MACC1; TRIM16; ZMYND19; TFCP2L1; SDC4; PUSL1; ZNF398; CASZ1; SFN; SCNN1A; DOK4; MFSD2A; EMP2; KLF6; IVL; ADAM15; PRSS8; SNHG8; TMED3; TACC2; RAB40C; TBC1D10A; ALOX15B; GPR1; OR7C1; SCNN1G	0.0426403162002033
