"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000186493","C5orf38",5.01363950908339,3.28368952349569,73.5881510402122,9.62406794861436e-18,1.32831385826775e-13,1
"ENSG00000181577","C6orf223",2.31638592957327,4.5580736120699,63.2023173742209,1.86528808685413e-15,1.28723530873803e-11,1
"ENSG00000176907","TCIM",3.14846739384683,4.53658922804387,53.0147067319169,3.31060318923294e-13,1.52309817392644e-09,1
"ENSG00000170423","KRT78",-2.41241922068923,4.03952966218543,52.0756918611554,5.3401927534047e-13,1.84263350956229e-09,-1
"ENSG00000168961","LGALS9",-1.75232523241974,4.54668785152384,41.3745443969535,1.25683426843324e-10,3.46936531458311e-07,-1
"ENSG00000185986","SDHAP3",4.60554253683133,3.12249503365721,38.1045157701373,6.70547617250732e-10,1.5424830355491e-06,1
"ENSG00000267696","ERVK-28",2.89411470850279,2.41414203499043,35.4663187639235,2.59499158077582e-09,5.11658197112398e-06,1
"ENSG00000101194","SLC17A9",3.61266621478421,2.01982144619902,33.1409285174685,8.57153360459064e-09,1.35247858789477e-05,1
"ENSG00000172137","CALB2",-1.84184114156394,3.04796303849626,33.0855360941541,8.81923437983837e-09,1.35247858789477e-05,-1
"ENSG00000012660","ELOVL5",6.022912126379,3.87559962502492,32.7254816487908,1.06136665338971e-08,1.46489825500847e-05,1
"ENSG00000185532","PRKG1",-2.4890800817764,1.04092285714748,32.519280117306,1.18015909019963e-08,1.48077779663049e-05,-1
"ENSG00000172889","EGFL7",3.13519830194789,1.87750219708351,31.7439348695316,1.7589770748171e-08,2.02311679888547e-05,1
"ENSG00000170085","SIMC1",4.80726288104947,1.72504507686891,30.5218982212935,3.30119151295692e-08,3.50484963552549e-05,1
"ENSG00000143845","ETNK2",3.76270114603289,4.71933566513575,25.6804962700781,4.0287821136848e-07,0.000397180362379125,1
"ENSG00000184545","DUSP8",1.92156757468361,3.757528434571,25.1080250194448,5.42068012233788e-07,0.000479788852402538,1
"ENSG00000204219","TCEA3",1.30971616790756,3.68119716600979,25.0584102252499,5.56196322159152e-07,0.000479788852402538,1
"ENSG00000100889","PCK2",1.19294611395041,7.36359450829028,24.3377506400151,8.08391618868517e-07,0.000656318889624899,1
"ENSG00000185567","AHNAK2",1.06016877759623,8.25301612800107,23.6622140386397,1.14814872245617e-06,0.000880374925963339,1
"ENSG00000159753","CARMIL2",3.44878082812962,2.63677605740784,23.5364412785072,1.22570125119479e-06,0.000890375193104765,1
