list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
32	Heart_Atrial_Appendage	8	1301	9606	16	10907	0.000213209347548287	EGFL7; FGF9; KLHDC8B; ATOH8; GFOD1; TCIM; CXCL1; SYNPO	0.0113000954200592
36	Lung	6	1400	9507	16	10907	0.0112761692559068	SFTPB; C5orf38; EGFL7; PNKD; TCIM; CXCL1	0.217595097631103
33	Heart_Left_Ventricle	6	1426	9481	16	10907	0.0123167036394964	EGFL7; FGF9; KLHDC8B; GFOD1; TCIM; SYNPO	0.217595097631103
13	Brain_Cortex	5	1149	9758	16	10907	0.0208577878763629	YPEL3; FGF9; PNKD; GFOD1; ELFN2	0.2218600794917
14	Brain_Frontal_Cortex_.BA9.	5	1150	9757	16	10907	0.0209301961784623	YPEL3; FGF9; PNKD; GFOD1; ELFN2	0.2218600794917
34	Kidney_Cortex	4	1358	9549	16	10907	0.128602976095527	C5orf38; FGF9; PNKD; TCIM	1
1	Adipose_Subcutaneous	4	1431	9476	16	10907	0.148325614705277	C5orf38; EGFL7; DGAT2; TCIM	1
35	Liver	3	1193	9714	16	10907	0.25166551362024	DGAT2; PNKD; TCIM	1
12	Brain_Cerebellum	3	1197	9710	16	10907	0.253302727185188	YPEL3; FGF9; GFOD1	1
11	Brain_Cerebellar_Hemisphere	3	1203	9704	16	10907	0.25576262163321	YPEL3; FGF9; GFOD1	1
47	Spleen	3	1247	9660	16	10907	0.273939758619151	EGFL7; YPEL3; CXCL1	1
45	Skin_Sun_Exposed_.Lower_leg.	3	1293	9614	16	10907	0.293164884702349	C5orf38; DGAT2; ADGRF4	1
44	Skin_Not_Sun_Exposed_.Suprapubic.	3	1295	9612	16	10907	0.29400507682525	C5orf38; DGAT2; ADGRF4	1
53	Whole_Blood	2	779	10128	16	10907	0.318426930292943	DGAT2; YPEL3	1
37	Minor_Salivary_Gland	3	1353	9554	16	10907	0.318493664152499	C5orf38; TFF3; TCIM	1
2	Adipose_Visceral_.Omentum.	3	1370	9537	16	10907	0.325707743764367	EGFL7; DGAT2; TCIM	1
21	Breast_Mammary_Tissue	3	1430	9477	16	10907	0.351247644124195	C5orf38; EGFL7; DGAT2	1
6	Artery_Tibial	3	1560	9347	16	10907	0.406594740374142	ATOH8; GFOD1; SYNPO	1
18	Brain_Putamen_.basal_ganglia.	2	1088	9819	16	10907	0.484037267900451	PNKD; ELFN2	1
10	Brain_Caudate_.basal_ganglia.	2	1092	9815	16	10907	0.486052658691595	PNKD; ELFN2	1
29	Esophagus_Mucosa	2	1399	9508	16	10907	0.62716905622563	ADGRF4; CXCL1	1
4	Artery_Aorta	2	1441	9466	16	10907	0.644245826484693	ATOH8; SYNPO	1
5	Artery_Coronary	2	1441	9466	16	10907	0.644245826484693	ATOH8; SYNPO	1
50	Thyroid	2	1455	9452	16	10907	0.649814921854569	ATOH8; TFF3	1
48	Stomach	2	1466	9441	16	10907	0.654147411496138	C5orf38; PNKD	1
38	Muscle_Skeletal	2	1475	9432	16	10907	0.657663884495147	ATOH8; SYNPO	1
26	Colon_Sigmoid	2	1505	9402	16	10907	0.669201698186243	KLHDC8B; TCIM	1
23	Cells_Transformed_fibroblasts	2	1658	9249	16	10907	0.72368404684062	C5orf38; CXCL1	1
17	Brain_Nucleus_accumbens_.basal_ganglia.	1	1070	9837	16	10907	0.808575519113624	ELFN2	1
16	Brain_Hypothalamus	1	1090	9817	16	10907	0.814713154703522	ELFN2	1
8	Brain_Amygdala	1	1106	9801	16	10907	0.819489909988315	ELFN2	1
15	Brain_Hippocampus	1	1116	9791	16	10907	0.822416493098373	ELFN2	1
9	Brain_Anterior_cingulate_cortex_.BA24.	1	1132	9775	16	10907	0.827006671658442	ELFN2	1
20	Brain_Substantia_nigra	1	1142	9765	16	10907	0.829818795259598	ELFN2	1
19	Brain_Spinal_cord_.cervical_c.1.	1	1180	9727	16	10907	0.840118794542608	ELFN2	1
24	Cervix_Ectocervix	1	1245	9662	16	10907	0.856394455505846	EGFL7	1
52	Vagina	1	1263	9644	16	10907	0.860618919546276	ADGRF4	1
43	Prostate	1	1334	9573	16	10907	0.87617241021832	PNKD	1
46	Small_Intestine_Terminal_Ileum	1	1345	9562	16	10907	0.878431225858501	TFF3	1
40	Ovary	1	1420	9487	16	10907	0.892832898950237	KLHDC8B	1
39	Nerve_Tibial	1	1433	9474	16	10907	0.895160337595461	ATOH8	1
28	Esophagus_Gastroesophageal_Junction	1	1505	9402	16	10907	0.907215954249687	KLHDC8B	1
27	Colon_Transverse	1	1516	9391	16	10907	0.908939023161659	TFF3	1
51	Uterus	1	1533	9374	16	10907	0.911543048586471	EGFL7	1
30	Esophagus_Muscularis	1	1540	9367	16	10907	0.91259486554944	KLHDC8B	1
3	Adrenal_Gland	1	1593	9314	16	10907	0.9201864433152	KLHDC8B	1
7	Bladder	0	1445	9462	16	10907	1		1
22	Cells_EBV.transformed_lymphocytes	0	1579	9328	16	10907	1		1
25	Cervix_Endocervix	0	1360	9547	16	10907	1		1
31	Fallopian_Tube	0	1292	9615	16	10907	1		1
41	Pancreas	0	707	10200	16	10907	1		1
42	Pituitary	0	1141	9766	16	10907	1		1
49	Testis	0	421	10486	16	10907	1		1
