list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
36	Lung	16	1400	9507	35	10907	1.83606376744569e-06	LGALS9; TRIM22; PLAT; SFTPA2; SFTPA1; NLRC5; HLA-DRB5; FAM20A; SELP; LINC02577; SULT1A1; NA; HLA-DMB; PODXL; HLA-DRA; HBEGF	9.73113796746217e-05
53	Whole_Blood	11	779	10128	35	10907	1.95579282597363e-05	LGALS9; TRIM22; GNLY; LGALS9B; ANKRD22; NLRC5; LGALS9C; LCK; FCRL2; NA; HLA-DRA	0.000518285098883011
47	Spleen	12	1247	9660	35	10907	0.000318970850196177	LGALS9; TRIM22; NOX5; NLRC5; HLA-DRB5; LCK; FCRL2; SULT1A1; NA; HLA-DMB; HLA-DRA; CD163L1	0.00563515168679913
46	Small_Intestine_Terminal_Ileum	11	1345	9562	35	10907	0.00239396196696756	LGALS9; TRIM22; NLRC5; LGALS9C; LCK; FCRL2; SULT1A1; NA; HLA-DMB; HLA-DRA; CD163L1	0.0317199960623202
41	Pancreas	6	707	10200	35	10907	0.0234931983465315	SULT1C2; CFI; KSR1; ANKRD22; NA; PODXL	0.226497868438734
2	Adipose_Visceral_.Omentum.	9	1370	9537	35	10907	0.0256412681251397	CFI; PLAT; CALB2; FAM20A; SELP; NA; PODXL; HBEGF; CD163L1	0.226497868438734
48	Stomach	9	1466	9441	35	10907	0.0378292757937031	LGALS9; SULT1C2; PLAT; LGALS9B; ANKRD22; LGALS9C; FAM20A; NA; HBEGF	0.286421659580895
22	Cells_EBV.transformed_lymphocytes	9	1579	9328	35	10907	0.0568451284690049	LGALS9; TRIM22; KSR1; IFI44L; NLRC5; LCK; NA; HLA-DMB; HLA-DRA	0.376598976107157
52	Vagina	7	1263	9644	35	10907	0.102835009225603	PLAT; PADI1; KRT15; LGALS9B; ANKRD22; SELP; NA	0.597349079556437
31	Fallopian_Tube	7	1292	9615	35	10907	0.112707373501215	CFI; PLAT; FAM20A; SELP; ZNF84; NA; PODXL	0.597349079556437
29	Esophagus_Mucosa	7	1399	9508	35	10907	0.153473548472698	PADI1; KRT15; LGALS9B; ANKRD22; LGALS9C; NA; HBEGF	0.737280825230913
1	Adipose_Subcutaneous	7	1431	9476	35	10907	0.166931507599452	CALB2; HLA-DRB5; SELP; NA; HLA-DMB; HLA-DRA; HBEGF	0.737280825230913
27	Colon_Transverse	7	1516	9391	35	10907	0.205260667362308	LGALS9; PLAT; LGALS9B; LGALS9C; SULT1A1; NA; CD163L1	0.836831951554023
34	Kidney_Cortex	6	1358	9549	35	10907	0.26508549394489	SULT1C2; CFI; PLAT; FAM20A; NA; PODXL	0.995534404608261
51	Uterus	6	1533	9374	35	10907	0.368363512083248	KSR1; FAM20A; SELP; ZNF84; NA; PODXL	0.995534404608261
32	Heart_Atrial_Appendage	5	1301	9606	35	10907	0.407277067804184	CFI; SELP; NA; PODXL; HBEGF	0.995534404608261
43	Prostate	5	1334	9573	35	10907	0.429290856760897	PLAT; NOX5; KRT15; ZNF84; NA	0.995534404608261
